Date,INIVX,OPGSX,SGGDX,USERX,VGPMX
2018-01-08,1.03276955602537,1.0319276506024098,1.0252941176470587,1.001256281407035,1.0252100840336136
2018-01-01,0.9916142557651993,0.9875074947952113,0.9866511897852583,0.9863692688971497,0.9852805887764493
2017-12-25,1.023605150214592,1.0275059885387534,1.031736465165481,1.0453367875647668,1.0283822138126775
2017-12-18,1.0108459869848156,1.0554839354838705,1.0276923692307693,1.0517711171662125,1.043435340572557
2017-12-11,1.0477272727272728,1.0078023407022108,1.0252365930599368,1.0396600566572238,1.0389743589743592
2017-12-04,0.9723756906077348,0.9715729627289954,0.9771887162261849,0.9671232876712327,0.9828629032258066
2017-11-27,0.964818763326226,0.9640682095006088,0.9695157800358636,0.9798657718120803,0.9621726479146459
2017-11-20,1.0173535791757051,1.0236907092462153,1.0176398407761653,1.0163710777626196,1.0197823936696342
2017-11-13,0.9978354978354979,0.9938043366669354,1.0006087035909923,1.0110344827586204,0.9960591133004922
2017-11-06,0.9956896551724139,0.9758160836870566,0.9873798670300401,0.9731543624161074,0.9902439024390244
2017-10-30,1.0086956521739132,1.0191004929143561,1.0,1.0094850948509484,1.0068762278978387
2017-10-23,0.9808102345415777,0.9806647118226413,0.9869512463255486,0.9685039370078741,0.9797882579403273
2017-10-16,0.9670103092783506,0.9638904484566103,0.9813737485448196,0.9621212121212123,0.9765037593984961
2017-10-09,0.9837728194726166,0.9856486796785304,0.9930636412175515,0.9838509316770186,0.9962546816479401
2017-10-02,1.0260145681581685,1.0289427052569404,1.020648848339301,1.0254777070063694,1.0229885057471264
2017-09-25,0.9697275479313824,0.9825885084155541,0.96581207782405,0.9788029925187034,0.9711627906976744
2017-09-18,1.0132924335378324,1.011150175401985,1.0028570857142856,1.019059720457433,1.0056127221702527
2017-09-11,0.9625984251968502,0.9600000563380281,0.9673852957435046,0.9924337957124841,0.9621962196219621
2017-09-04,0.9630331753554502,0.9812050856826976,0.9836868397872127,0.9623786407766989,0.9779929577464788
2017-08-28,1.0571142284569137,1.0591334894613582,1.033146069277869,1.0701298701298703,1.0393412625800549
2017-08-21,1.0450261780104713,1.0370371000022525,1.0306889982628837,1.037735849056604,1.039961941008563
2017-08-14,1.012725344644751,1.0268078536902832,1.0081728551180886,1.0262793914246198,1.0057416267942583
2017-08-07,1.0227765726681126,1.0107120982986768,1.0251346514144015,1.032857142857143,1.012596899224806
2017-07-31,0.9634273772204807,0.9577549788774894,0.9766217430378874,0.9641873278236917,0.9708372530573847
2017-07-24,1.0180851063829786,1.0260061919504646,1.0257794364508392,1.0196629213483148,1.0290416263310744
2017-07-17,1.005347593582888,1.0024828676298656,1.0054249547920435,0.9999999999999998,1.0078048780487803
2017-07-10,1.0185185185185186,1.0209126108998732,1.024074010859629,1.007072135785007,1.0311871227364187
2017-07-03,0.9797225186766275,0.9912060301507538,0.9741432335624316,0.9901960784313725,0.9851337958374627
2017-06-26,0.9740124740124739,0.9815043761716631,0.9713783895222902,0.9794238683127571,0.9805636540330419
2017-06-19,1.0321888412017168,1.0291877538071064,1.0202622157173886,1.0167364016736402,1.023880597014925
2017-06-12,0.975916230366492,0.9722394183984835,0.9688222286374135,1.0027972027972027,0.9700772200772201
2017-06-05,1.012725344644751,1.0194967924528302,0.9994229659549916,1.0302593659942365,1.01171875
2017-05-29,1.00855614973262,1.003787878787879,1.0128579185939264,0.9985611510791366,1.0118577075098816
2017-05-22,0.9729448491155048,0.9699938763012859,0.982204420206659,0.9720279720279721,0.9777777777777777
2017-05-15,1.0234291799787003,1.0257537688442209,1.0193095377413697,1.0098870056497173,1.022727272727273
2017-05-08,1.0719178082191778,1.0592149035262812,1.043982831766473,1.0473372781065091,1.0585774058577406
2017-05-01,0.9776785714285714,0.9766081871345028,0.9879300543150272,0.971264367816092,0.9825282631038027
2017-04-24,0.9441517386722867,0.9459127228027043,0.9578035235724581,0.9521203830369357,0.9474196689386563
2017-04-17,0.9461615154536389,0.9459301775621991,0.9627156350982548,0.9420103092783505,0.9526901669758814
2017-04-10,1.0255623721881388,1.01474926166671,1.0268570857142856,1.0038809831824063,1.0141110065851364
2017-04-03,1.012422360248447,1.019855594473189,1.0150812064965198,1.0117801047120418,1.0143129770992365
2017-03-27,0.9917864476386036,0.9946141229571589,0.9908045977011494,0.9909208819714657,0.996197718631179
2017-03-20,1.0103734439834025,1.0108891705451195,1.023529411764706,0.9734848484848486,1.0144648023143685
2017-03-13,1.0410367170626351,1.0331250625000001,1.0346926354230068,1.0166880616174583,1.0432595573440642
2017-03-06,0.997844827586207,1.0296010296010298,0.982068141063957,1.0169712793733683,1.0226337448559673
2017-02-27,0.9646569646569647,0.9294258929082471,0.9766492105457802,0.9341463414634147,0.9427740058195927
2017-02-20,0.9232245681381956,0.9258028751828835,0.9596638095238094,0.9286523216308039,0.928828828828829
2017-02-13,0.9756554307116106,0.9895889863013698,0.9960937500000002,1.0011337868480725,0.9831709477413643
2017-02-06,0.9916434540389972,1.0005482456140349,0.9988851171190012,1.0045558086560364,1.0017746228926352
2017-01-30,1.1137538779731122,1.1007845503922749,1.065953713606655,1.1156289707750953,1.0774378585086042
2017-01-23,0.9641076769690927,0.9764290498779641,0.9722704201196083,0.974009900990099,0.9784845650140317
2017-01-16,1.012108980827447,1.0216735688336203,1.0134659836065576,0.9999999999999997,1.0142314990512336
2017-01-09,1.0486772486772487,1.0506009487666033,1.0338983050847455,1.0575916230366493,1.0404738400789733
2017-01-02,1.0594170403587444,1.0518962075848304,1.0325,1.061111111111111,1.0443298969072168
2016-12-26,1.129113924050633,1.1043350477590008,1.0745466756212223,1.1128284389489953,1.088664421997755
2016-12-19,0.9518072289156624,1.0302800908402725,1.0122365737593475,0.9984567901234567,1.0125
2016-12-12,0.8972972972972971,0.8271759549154666,0.9381377551020408,0.8768606224627876,0.9138110072689511
2016-12-05,0.9809119830328737,0.989467223634896,0.9886506935687265,0.9827127659574468,0.9927835051546392
2016-11-28,1.002125398512221,0.9944546518792362,0.991869918699187,1.008042895442359,1.0114702815432741
2016-11-21,0.9905263157894736,0.9987692307692307,0.9907063810846582,0.9946666666666666,0.9999999999999999
2016-11-14,1.007423117709438,1.011200995644057,1.0043558805227129,1.016260162601626,1.011603375527426
2016-11-07,0.8739573679332716,0.8805479452054795,0.9002801120448177,0.8682352941176471,0.914175506268081
2016-10-31,0.9729486023444542,0.9822389666307859,0.9922178988326849,0.9736540664375716,0.9895038167938929
2016-10-24,1.0036199095022624,1.0092341118957089,1.0152370776093163,1.0080831408775983,1.0047938638542664
2016-10-17,1.039510818438382,1.036015756893641,1.022504270051933,1.0140515222482438,1.0316518298714148
2016-10-10,1.0181992337164754,1.0011267605633805,1.001155459338848,1.0082644628099175,0.9970414201183431
2016-10-03,0.8892674616695058,0.8906171600602107,0.9158729629629627,0.9049145299145304,0.9151624548736463
2016-09-26,0.9638752052545155,0.9717211116528524,0.9737248840803708,0.9852631578947365,0.9779346866725507
2016-09-19,1.0322033898305083,1.0322093088973672,1.0275278468781286,1.0237068965517242,1.028130671506352
2016-09-12,0.959349593495935,0.9636275478357154,0.9757230384440578,0.9557157569515963,0.9632867132867136
2016-09-05,0.9586905689789557,0.9572887670710879,0.9536946775219053,0.9454722492697177,0.9654008438818565
2016-08-29,1.0594549958711812,1.0548482370225272,1.037301941747573,1.0664589823468327,1.0431338028169015
2016-08-22,0.9358578052550229,0.9366972906741879,0.9523114818643057,0.966867469879518,0.9372937293729373
2016-08-15,0.9606533036377133,0.9732142410714285,0.9625292271662764,0.9793510324483775,0.9672785315243416
2016-08-08,1.0204545454545457,1.0191082802547768,1.0075506839287076,1.026236125126135,1.0121163166397413
2016-08-01,0.9902475618904727,0.9795008476158267,0.9939024859287054,0.9782823297137214,0.9975825946817084
2016-07-25,1.1089850249584026,1.1136476923076926,1.0729742791658639,1.091594827586207,1.1001773049645394
2016-07-18,0.9260400616332818,0.925160655410438,0.9466413053835161,0.9233830845771144,0.9399999999999998
2016-07-11,0.9650557620817843,0.9793165917266189,0.978098834021381,0.9872298624754419,0.9828009828009828
2016-07-04,1.0346153846153847,1.048562048494203,1.027777779108131,1.0462487153134639,1.0435897435897439
2016-06-27,1.1054421768707485,1.0893682634498338,1.0835495070057084,1.0751381215469613,1.0955056179775278
2016-06-20,1.043478260869565,1.0406199914815601,1.0472826086956522,1.0157126823793488,1.0181124880838892
2016-06-13,0.9982285208148802,1.0069967168998926,1.0016330429160016,1.0045095828635853,0.9990476190476192
2016-06-06,1.0245009074410165,1.0197585631042019,1.021690823136819,1.0313953488372092,1.0028653295128938
2016-05-30,1.1256384065372829,1.117791418269412,1.0950060901339829,1.0969387755102038,1.1067653276955602
2016-05-23,0.9368421052631579,0.9493301688992425,0.9563191613278975,0.9503030303030303,0.9584599797365755
2016-05-16,0.9604779411764703,0.956013416259099,0.9554814109895055,0.964912280701754,0.9601167315175095
2016-05-09,1.076162215628091,1.0652430566285258,1.0514920421299008,1.0754716981132073,1.0832455216016859
2016-05-02,0.9309392265193372,0.9418994972067039,0.9462901963615834,0.9475566150178782,0.9124999999999999
2016-04-25,1.1300728407908427,1.1145704305461042,1.089264113389626,1.1083223249669751,1.0970464135021096
2016-04-18,1.0212539851222107,1.0138888257575756,1.0128282826616806,1.018842530282638,1.0204520990312165
2016-04-11,1.0085744908896037,0.9987389659520808,0.9945323204454631,1.0013477088948786,1.022002200220022
2016-04-04,1.15327564894932,1.1336669049320942,1.1076715343203232,1.1468315301391032,1.1277915632754343
2016-03-28,1.0150564617314932,1.013768115942029,1.0047329276538202,0.9923312883435582,1.0037359900373601
2016-03-21,0.9431952662721895,0.9458533241946538,0.9511254019292604,0.9546120058565154,0.9502958579881657
2016-03-14,1.0778061224489794,1.0557163531114329,1.0571040108769547,1.0133531157270028,1.038083538083538
2016-03-07,0.9572649572649573,0.9657582110412298,0.9748177601060305,0.9725829725829728,0.9655990510083039
2016-02-29,1.073394495412844,1.070306656694091,1.034979423868313,1.086206896551724,1.0976562499999998
2016-02-22,1.0395095367847411,1.0284615384615383,1.0282087447108605,1.0159235668789806,1.0172185430463576
2016-02-15,1.057636887608069,1.05433901054339,1.0519287833827893,1.0536912751677852,1.05890603085554
2016-02-08,1.0028901734104048,1.011484823625923,0.9977794226498888,1.0000000000000002,1.0070621468926553
2016-02-01,1.149501661129568,1.1328996282527883,1.1305439330543936,1.1640625,1.1184834123222749
2016-01-25,1.1066176470588232,1.0979591836734692,1.0794941282746164,1.0578512396694217,1.0989583333333335
2016-01-18,1.0342205323193918,1.0370370370370372,1.0413922859830669,1.0408602150537634,1.0378378378378377
2016-01-11,0.8766666666666666,0.9104046242774564,0.9195501730103804,0.9470468431771896,0.9053833605220227
2016-01-04,0.9787928221859706,0.980169971671388,0.9931271477663229,1.0165631469979297,0.9518633540372671
2015-12-28,0.9967479674796748,1.0085714285714282,1.0008598452278588,0.9958762886597938,0.9938271604938271
2015-12-21,1.0148514851485149,1.0174418604651163,1.0166083916083917,1.0104166666666667,1.0418006430868167
2015-12-14,1.0184873949579831,1.0207715133531157,1.0159857904085257,1.0367170626349889,1.0213464696223316
2015-12-07,0.9612277867528273,0.9637750238322209,0.9607508532423209,0.9625779625779625,0.9398148148148147
2015-11-30,1.0385906040268456,1.0294406280667323,1.0209059233449478,1.0299785867237687,1.0077760497667188
2015-11-23,1.0170648464163823,1.0129224652087476,1.0150309460654288,0.991507430997877,1.0125984251968503
2015-11-16,0.9750415973377707,0.9738625363020329,0.985191637630662,0.9631901840490797,0.9799382716049383
2015-11-09,0.9933884297520661,0.9990328820116052,0.9939393939393938,0.9918864097363083,0.9773755656108599
2015-11-02,0.9279141104294479,0.9223907225691345,0.9337105901374296,0.9666666666666668,0.9338028169014083
2015-10-26,0.94356005788712,0.9516129032258066,0.9559505409582689,0.9461966604823747,0.9479305740987982
2015-10-19,1.0043604651162792,1.0059777967549104,1.0054390054390052,1.0208333333333333,1.0121621621621621
2015-10-12,0.9828571428571429,0.9991467576791809,0.9945904173106647,0.9887640449438202,0.9749670619235837
2015-10-05,1.0558069381598794,1.0483005366726301,1.0435483870967739,1.045009784735812,1.051246537396122
2015-09-28,1.1124161073825505,1.10802775024777,1.0877192982456139,1.0849256900212318,1.0972644376899694
2015-09-21,0.9475357710651829,0.9573055028462999,0.9685641461342397,0.9671457905544147,0.9426934097421203
2015-09-14,1.0589225589225588,1.060362173038229,1.0537153088630258,1.0405982905982907,1.0279823269513995
2015-09-07,0.9580645161290324,0.9707031249999999,0.9713043478260869,0.9873417721518987,0.9700000000000001
2015-08-31,0.9763779527559056,0.9687795648060548,0.96964586846543,0.9854469854469855,0.9803921568627453
2015-08-24,0.9968602825745682,0.9943555973659455,0.9858686616791358,1.0041753653444678,1.0127659574468082
2015-08-17,0.9423076923076925,0.9619909502262444,0.9748784440842788,0.9676767676767676,0.936254980079681
2015-08-10,1.0579029733959313,1.039510818438382,1.035234899328859,1.022727272727273,1.0148247978436657
2015-08-03,1.0597014925373134,1.0629999999999997,1.044697633654689,1.0254237288135593,1.0554765291607398
2015-07-27,1.0100502512562817,0.9920634920634919,0.9956369982547992,1.019438444924406,0.9943422913719945
2015-07-20,0.9867768595041322,0.980544747081712,0.9828473413379076,0.9935622317596567,0.965846994535519
2015-07-13,0.8344827586206898,0.8495867768595041,0.878012048192771,0.89272030651341,0.8840579710144929
2015-07-06,0.9452411994784876,0.952755905511811,0.9623188405797098,0.9577981651376147,0.9616724738675958
2015-06-29,0.9948119325551233,0.991412958626073,0.9956709956709957,0.981981981981982,0.984
2015-06-22,0.9722572509457754,0.9778625954198473,0.9822820694542878,0.9771126760563381,0.9689922480620156
2015-06-15,0.9863184079601991,0.9924242424242428,0.9887876664330763,1.0197486535008975,0.9933993399339933
2015-06-08,0.9913686806411839,0.9887640449438203,0.995118549511855,0.9806338028169014,0.9795258620689655
2015-06-01,0.9830303030303029,0.9787390029325513,0.9835390946502058,0.986111111111111,0.9840933191940614
2015-05-25,1.0085574572127138,1.0073855243722307,1.0062111801242237,1.0,1.0128893662728249
2015-05-18,0.9445727482678983,0.9389736477115115,0.9415204678362572,0.9616026711185308,0.9413549039433774
2015-05-11,1.0408653846153844,1.0359195402298849,1.03776129467296,1.023931623931624,1.0269989615784005
2015-05-04,0.9928400954653936,0.9900426742532006,0.986693280106454,0.9948979591836733,1.0020811654526538
2015-04-27,1.034567901234568,1.0270270270270274,1.0224489795918368,1.0333919156414761,1.0256136606189972
2015-04-20,1.0012360939431397,1.0058780308596618,1.0047846889952154,1.0070796460176992,1.0251641137855578
2015-04-13,1.0332056194125157,1.03419452887538,1.017385257301808,1.036697247706422,1.0362811791383222
2015-04-06,0.9654747225647349,0.9719350073855244,0.9769021739130435,0.9945255474452553,0.9789123196448394
2015-03-30,1.0615183246073296,1.043947571318427,1.0461975835110167,1.0339622641509434,1.0261958997722096
2015-03-23,0.9328449328449328,0.9439592430858808,0.9571428571428571,0.9549549549549549,0.9360341151385926
2015-03-16,1.089095744680851,1.081038552321007,1.0667634252539915,1.086105675146771,1.0806451612903227
2015-03-09,0.99867197875166,0.9953014878621772,0.9963846710050611,1.0039292730844798,0.9920000000000001
2015-03-02,0.8858823529411765,0.8861901457321305,0.8992197659297788,0.8929824561403508,0.9162303664921466
2015-02-23,1.0167464114832536,1.0176553672316386,1.0105124835742443,1.032608695652174,1.010582010582011
2015-02-16,0.9858490566037735,0.9929873772791026,0.9973787680209699,0.9945945945945945,0.9916054564533054
2015-02-09,0.966932725199544,0.9740437158469942,0.9603524229074888,0.9585492227979274,0.9947807933194155
2015-02-02,0.9626783754116355,0.9734042553191491,0.9683120048750762,0.9714765100671141,0.9855967078189298
2015-01-26,0.99890350877193,0.9914304548450891,1.0079851960697053,0.9949916527545909,1.0051706308169597
2015-01-19,0.930612244897959,0.936419695282735,0.9725209677419356,0.9630225080385852,0.956478733926805
2015-01-12,1.060606060606061,1.04651169250646,1.0608365019011405,1.0578231292517009,1.0295315682281057
2015-01-05,1.0870588235294119,1.080251221214236,1.0734693877551018,1.084870848708487,1.0547798066595058
2014-12-29,1.1024643320363166,1.0964039785768935,1.059077809798271,1.0775347912524849,1.0390624999999998
2014-12-22,1.0239043824701193,1.025098039215686,1.0205882352941178,1.0223577235772356,1.0240000000000002
2014-12-15,1.0217096336499323,0.9968725566849103,1.0126582278481013,1.0081967213114753,1.0186263096623982
2014-12-08,0.9132589838909543,0.9077359829666429,0.9385045422781272,0.9207547169811321,0.9326818675352879
2014-12-01,0.9539007092198583,0.9690508940852821,0.9754601226993865,0.9724770642201835,0.9777070063694269
2014-11-24,0.9735327963176067,0.9877717391304347,0.9966032608695651,0.9663120567375888,0.9863874345549737
2014-11-17,1.025974025974026,1.0193905817174516,1.0137741046831956,1.0217391304347827,1.0224839400428267
2014-11-10,1.1144736842105265,1.118512780790085,1.0747594374537377,1.0909090909090906,1.0662100456621004
2014-11-03,0.9781209781209779,0.9870030581039754,0.9904692082111436,0.9674952198852771,0.9954545454545453
2014-10-27,0.872053872053872,0.8737474949899801,0.915436241610738,0.8834459459459459,0.9263157894736843
2014-10-20,0.942857142857143,0.9415094339622642,0.9600515463917526,0.9533011272141706,0.9595959595959594
2014-10-13,1.0161290322580645,1.0120942075111392,1.009102730819246,1.018032786885246,1.0174717368961974
2014-10-06,1.0163934426229508,1.013548387096774,1.0045721750489873,1.0099337748344372,0.9838220424671384
2014-09-29,0.96723044397463,0.960942403034247,0.97702616464582,0.964856230031949,0.9686581782566113
2014-09-22,0.9926547743966423,0.9969097033374534,0.9930291508238275,1.0048154093097912,0.9826756496631379
2014-09-15,0.9110898661567877,0.9110360360360359,0.9381688466111772,0.9094890510948908,0.946265938069217
2014-09-08,0.9961904761904764,0.992733426089068,0.9865103217894617,0.9970887918486172,0.9927667269439423
2014-09-01,0.9341637010676158,0.9376309748427674,0.949860615606651,0.9398084815321479,0.9617391304347829
2014-08-25,1.013525698827773,1.0095238095238095,1.0061659753363228,1.0027434842249658,1.0052447552447552
2014-08-18,0.9462457337883958,0.9526209677419354,0.959655728886498,0.9655629139072848,0.9645868465430018
2014-08-11,0.9999999999999999,1.000504286434695,0.9999999999999999,0.9986772486772488,1.0025359256128488
2014-08-04,1.0271691498685362,1.0242768065972725,1.0225522552255226,1.0161290322580647,1.0111111111111108
2014-07-28,0.9661303979678239,0.967516291854073,0.973233404710921,0.9550706033376123,0.9758131776480402
2014-07-21,1.0051063829787232,1.0045180722891567,1.003761364655488,1.0,1.0101095197978096
2014-07-14,1.0042735042735045,1.0010050251256286,1.0064900486749597,1.0038659793814433,1.0102127659574465
2014-07-07,1.0218340611353713,1.010152232987196,1.0176114474408364,1.0143790849673202,0.9983007646559046
2014-06-30,0.987920621225194,0.9904475611084748,0.9950711938663748,0.9973924380704042,1.0085689802913453
2014-06-23,1.006950477845352,1.0081094272681195,1.0032966481705137,1.0065616797900265,0.9965841161400509
2014-06-16,1.0961904761904764,1.0876516586357032,1.0750148257531014,1.0995670995670996,1.0455357142857147
2014-06-09,1.0880829015544038,1.0771970902612826,1.048946781223468,1.0760869565217388,1.030358785648574
2014-06-02,1.0168598524762908,1.013847019033894,1.01127813283208,1.0254777070063694,1.0036934441366574
2014-05-26,0.9937172774869107,0.9892793335747865,0.9888476449100153,0.9905362776025236,0.9944903581267219
2014-05-19,0.9754851889683352,0.9621776525972692,0.9653110027099884,0.964992389649924,0.992707383773929
2014-05-12,0.9969450101832993,0.9792368686868687,0.9858490557694017,0.9864864864864863,0.9927601809954752
2014-05-05,0.9703557312252965,0.9812775330396475,0.9866200124130299,0.965217391304348,0.9945994599459947
2014-04-28,1.021190716448032,1.016228258744921,1.0177621088077033,1.0237388724035605,1.0090826521344232
2014-04-21,1.0290758047767394,1.0264216542217115,1.0199275374352381,1.0353302611367128,1.0018198362147406
2014-04-14,0.9544103072348862,0.9560681469559663,0.9611142774230991,0.9366906474820144,0.9821268990169794
2014-04-07,1.0130522088353413,1.0156162297824873,1.0213395956526616,1.0072463768115942,1.004488330341113
2014-03-31,1.02258726899384,1.0222348333959617,1.0242867045711421,1.0283159463487332,1.0054151624548737
2014-03-24,0.9798792756539236,0.9782488008923592,0.9751332134477921,0.961318051575931,1.0137236962488563
2014-03-17,0.8987341772151897,0.9124681933842241,0.9249725629791894,0.8994845360824743,0.965547703180212
2014-03-10,1.024074074074074,1.0181347677790034,1.0287323943661972,1.0197109067017078,0.992982456140351
2014-03-03,0.987202925045704,0.9907597022587268,0.9883074046941761,0.989596879063719,0.9956331877729262
2014-02-24,0.9927404718693288,0.9803723713954517,0.9900771769612556,0.987163029525032,0.9853700516351119
2014-02-17,1.0036429872495445,0.9979910095429434,1.0055431260785406,0.9999999999999999,1.0025884383088868
2014-02-10,1.1068548387096775,1.0710059171597635,1.0630525670626145,1.0941011235955058,1.072155411655874
2014-02-03,1.0420168067226891,1.0665519219736084,1.0632831453634084,1.0920245398773005,1.0515564202334626
2014-01-27,1.0214592274678111,1.013372034106277,1.0172084130019117,1.0203442879499216,0.9922779922779924
2014-01-20,0.9519918283963229,0.955555611111111,0.9830827067669172,0.9580209895052473,0.9619312906220984
2014-01-13,1.0560949298813378,1.0368662997196834,1.0431372549019606,1.0604133545310015,1.0365736284889315
2014-01-06,1.0546075085324236,1.0339487770131757,1.0247823174815809,1.02442996742671,1.0028957528957532
2013-12-30,1.0564903846153846,1.0377009270704574,1.0462508759635598,1.0477815699658704,1.0107317073170732
2013-12-23,1.0208588957055216,1.0214646464646464,1.0171062009978618,1.019130434782609,1.025
2013-12-16,0.9576968272620447,0.9699938763012863,0.9629375428963622,0.9795570698466781,1.0172939979654119
2013-12-09,1.0071005917159765,1.0098948670377241,1.0062154696132597,1.0120689655172412,0.9959473150962515
2013-12-02,1.009557945041816,1.0106250000000003,0.9972451790633607,0.9931506849315068,0.9959636730575175
2013-11-25,0.9425675675675673,0.9506833036244802,0.9508840864440079,0.9589490968801312,0.991991991991992
2013-11-18,0.9436769394261424,0.9471018570624649,0.9443413729128014,0.9398148148148149,0.970845481049563
2013-11-11,0.9761410788381745,0.982853982300885,0.9794064203513021,0.9848024316109422,0.9753554502369666
2013-11-04,0.9707955689828801,0.9699571335813914,0.9775015380403519,0.9662261380323055,0.9741458910433979
2013-10-28,0.9297752808988765,0.9500508690086201,0.9488764016222697,0.9458333333333334,0.9854413102820747
2013-10-21,1.070140280561122,1.0537056899191357,1.060786527962662,1.0495626822157436,1.016651248843663
2013-10-14,1.065101387406617,1.0658272504766604,1.0546826524198616,1.0441400304414004,1.0374280230326296
2013-10-07,0.9314115308151094,0.9536025655021835,0.9555555555555556,0.9412607449856735,0.9858088930936612
2013-09-30,0.9843444227005869,0.9876011314070692,0.9857904668910874,0.977591036414566,0.988774555659495
2013-09-23,1.0049164208456247,1.0043313483666134,0.9994082248520711,1.00990099009901,0.987072945521699
2013-09-16,0.9854651162790697,0.9951508618076973,0.9917839793554002,0.9833101529902643,0.9783197831978317
2013-09-09,0.924731182795699,0.9383214389119595,0.9331873493975905,0.9265463917525775,0.9685039370078744
2013-09-02,0.9738219895287955,0.9826131138903685,0.9859611231101514,0.984771573604061,1.0232766338406445
2013-08-26,0.9424342105263159,0.9522232711553109,0.9660928534167971,0.9598051157125458,0.97384481255449
2013-08-19,1.0455717970765264,1.0439505679012346,1.0356564019448946,1.0539152759948653,1.0195555555555555
2013-08-12,1.0496389891696751,1.0432766615146833,1.0393038202865705,1.04144385026738,1.0153429602888084
2013-08-05,1.0981169474727452,1.0941375422773394,1.0658288489424803,1.074712643678161,1.0532319391634983
2013-07-29,0.9359925788497218,0.9366419780020072,0.9586918531267928,0.9418132611637349,0.9546279491833031
2013-07-22,1.003724394785847,1.0,0.9931624497528463,1.0027137042062413,0.9865711727842434
2013-07-15,1.1210855949895613,1.1154299764428741,1.0893853451654034,1.077485380116959,1.04392523364486
2013-07-08,1.0788288288288292,1.0760456273764258,1.054319437172775,1.0506912442396312,1.0298363811357072
2013-07-01,0.9548387096774195,0.9460431654676259,0.955597248280175,0.9687500000000001,0.9961649089165868
2013-06-24,1.0568181818181817,1.0664961636828645,1.028295819935691,1.037037037037037,0.9952290076335876
2013-06-17,0.8309726156751654,0.829708222811671,0.8667781010714547,0.8721399730820998,0.8995708154506438
2013-06-10,0.9566395663956639,0.9617346938775511,0.9723577250754621,0.9776315789473685,0.9757118927973201
2013-06-03,0.9668122270742358,0.9650418988203794,0.9619395724713242,0.9559748427672957,0.9770867430441899
2013-05-27,1.0977948226270375,1.0895922794845643,1.0830040137212884,1.0656836461126007,1.0391156462585034
2013-05-20,1.0087040618955514,1.007023176661264,0.9877300055772449,0.9946666666666667,0.978369384359401
2013-05-13,0.9408553230209282,0.9415055951169888,0.9476744186046511,0.9445843828715365,0.9709208400646204
2013-05-06,0.98125,0.9810378751977108,0.9782833505687694,0.9754299754299752,1.00814332247557
2013-04-29,0.98504837291117,0.9960238570564683,0.9917948717948716,0.9830917874396137,0.9991863303498779
2013-04-22,1.047926267281106,1.0451948571428573,1.0290236923998048,1.0285714285714287,1.048634812286689
2013-04-15,1.027462121212121,1.0026041144477023,1.0210130399252717,1.0049937578027468,0.9815745393634842
2013-04-08,0.828235294117647,0.826517477399914,0.8451730348439449,0.8530351437699678,0.9198767334360552
2013-04-01,0.9347507331378299,0.9192718638702019,0.9502379078218126,0.955239064089522,0.9650557620817843
2013-03-25,0.9862617498192336,0.9886541857845926,0.9931242372152986,0.9879396984924624,0.9896983075791023
2013-03-18,1.0021739130434784,1.0027461357395058,1.0000000000000002,0.994005994005994,0.9762931034482759
2013-03-11,1.0176991150442478,1.0143255477248527,1.0112994350282483,1.0193482688391036,0.9823570924488354
