Date,PREIX,FUSEX,SWPPX,VFINX,VIGRX
2017-05-15,0.9970624304267162,0.9971486514708009,0.9970429839504574,0.9970747987060727,0.9996926375558759
2017-05-08,1.002169181869086,1.0021431123263034,1.0021552263511648,1.0021196085027597,1.0061861115876205
2017-05-01,1.0048263737431247,1.0049054318041293,1.0048727667805295,1.0049400001343305,1.005129830401684
2017-04-24,1.0061090695488721,1.0061394245816784,1.005991230773659,1.0060641389638478,1.0151491717713297
2017-04-17,1.0109263337790553,1.010829885616938,1.0110132433920707,1.010924222322068,1.0140822047021218
2017-04-10,0.9966856218957445,0.9967253243199028,0.9967069428294991,0.996646471777496,0.9987214639603644
2017-04-03,0.9998422281811933,0.9940920546396899,0.9997255967153471,0.9999081120795786,1.0004796769990458
2017-03-27,1.0039607098219379,1.007654039792347,1.0077413053769038,1.0075904795666988,1.0078968897324236
2017-03-20,0.9865582838386997,0.9866938380890395,0.9866338788870704,0.9823141666148785,0.9885295364027403
2017-03-13,1.0001563076417648,1.0001198177619075,1.0002727967108977,1.0001364086953113,1.003356761455295
2017-03-06,0.9998437167864959,1.0000000000000002,0.9967365243404948,0.9999090479229877,1.0032071840409365
2017-02-27,1.0026641435094161,1.0026445726014044,1.0060191793712498,1.0026440599806525,1.002572347225525
2017-02-20,1.0025137312642975,1.0024099771637545,1.0021935288677395,1.002421966801426,1.002417437589322
2017-02-13,1.0164484672061396,1.016535999712592,1.0221412836322872,1.0164901663716566,1.0165464938311517
2017-02-06,1.01622849750452,1.0164342504980075,1.0107649011548128,1.0164305757823813,1.0180120416613085
2017-01-30,1.0055483029626031,1.0053824133856857,1.0056980345127082,1.0054593355459576,1.0092576838916008
2017-01-23,1.0070665737737576,1.0070590821364156,1.006884595327464,1.00702744549762,1.0066079295154182
2017-01-16,0.9990149072401904,0.9991183879315267,0.9991402120705136,0.9990447416409218,1.001017656055252
2017-01-09,0.9995077289056076,0.999622334130681,0.9997133811052504,0.9996180559661683,1.0023801258075486
2017-01-02,1.005444613010318,1.0054430379746837,1.0054740134103721,1.0054241107337003,1.0174710081738279
2016-12-26,0.9954015765380453,0.9953382514046271,0.9954115284029691,0.9954131060628397,0.9946662421656269
2016-12-19,1.003130115269685,1.003286588253235,1.0031645859128069,0.9971888127218219,0.9987970441449914
2016-12-12,0.9954083469990161,0.9924727385832737,0.978052814348542,1.002771151417518,1.0037950318475928
2016-12-05,1.0241854043636984,1.0240236780073833,1.0239124754800484,1.024072795183658,1.0205986271232153
2016-11-28,1.0018509338717816,1.0019306731386106,1.0020207852777365,1.001911858377571,0.9919664859226853
2016-11-21,1.0016854541821862,1.0018052739469268,1.0017350201425668,1.0018663326856914,0.9987789290500982
2016-11-14,1.0164468565435472,1.0165159520708356,1.016460964138742,1.0164236915187408,1.0235672923966184
2016-11-07,1.016190808081316,1.0161161290326017,1.0161290322580645,1.016130709222536,0.9948490052371046
2016-10-31,1.002968377859263,1.0030728658135701,1.0029957758239731,1.0030528443134725,1.0001776159144147
2016-10-24,0.9884363304873375,0.9883797046726647,0.988451317737637,0.9883831383942726,0.9784460625490364
2016-10-17,1.0118756727864364,1.011892130512674,1.0119868448302922,1.0118563095490267,1.017509691943585
2016-10-10,0.9828355641206852,0.9829261489746014,0.9829159946121946,0.9829932271207806,0.9817676853620422
2016-10-03,1.0017193603851446,0.9967273202870445,1.0017704928229711,1.0017035574536168,0.9987859868192855
2016-09-26,1.0027586206896548,1.0075177921392777,1.007431629233996,1.0074201251455246,1.0052301079980803
2016-09-19,1.0032866112560699,1.0033081910811168,1.0032806442970665,1.0033426386934818,1.006315807017544
2016-09-12,0.9914251416322218,0.9913419523281405,0.9911320430900359,0.9913641561617127,0.997375293180217
2016-09-05,0.9876355015644392,0.9878191651631246,0.9880257016340128,0.9835555456790123,0.9819587803787151
2016-08-29,1.0032285982405642,1.003250130089707,1.0032230001985645,1.0032201832087135,1.0043140637736998
2016-08-22,0.9991510356824773,0.9992205118516295,0.9991218091334895,0.9992080144351272,0.9962180332204927
2016-08-15,0.9971220924327068,0.9971503366768264,0.9970812023982022,0.9971370698876958,0.9960615754773435
2016-08-08,1.0049336679981913,1.0049465894298362,1.0049867409797593,1.0049605636184447,1.0074176469308669
2016-08-01,1.0053018299076135,1.0052342581846183,1.0053081686818048,1.0052859771868845,1.0001725672907622
2016-07-25,1.0011986129726502,1.0013102463312369,1.0011810156829353,1.0012482524528072,1.0099320440831507
2016-07-18,1.0008569666103502,1.0009180327868852,1.000886495271868,1.0008495227582355,1.002620492570912
2016-07-11,1.0140771113299074,1.0139628064080906,1.0140845374313618,1.0140880706016513,1.0109502474558505
2016-07-04,1.0236613062384154,1.0189701076299413,1.023933691316355,1.023708275153255,1.0264684372733865
2016-06-27,1.039770587499619,1.0445860001532625,1.0445512485720754,1.044599772636427,1.0468779853269685
2016-06-20,0.9602131786893994,0.9603099361152645,0.9602954471963404,0.9603435064379965,0.9576517448200653
2016-06-13,1.0023144205915764,1.002316048983214,1.0021592845255574,0.997611717991736,1.000181821493613
2016-06-06,0.9861306001778547,0.9861615208921133,0.9863096740587063,0.9861758382691704,0.9826723472668809
2016-05-30,1.0063604419208638,1.0063547999777556,1.006121855287533,1.0062338586429513,1.0048465446929913
2016-05-23,1.024249005582664,1.0242348708521651,1.0244590474900923,1.0243284652401587,1.025777904146973
2016-05-16,0.9915664453615646,0.9917593872204198,0.9916044465174131,0.9916270289733012,0.9912392774002687
2016-05-09,1.0046872002039444,1.0045529109594542,1.004686098387135,1.0046792797793787,1.003296099555098
2016-05-02,0.9896521318403594,0.9897582961999877,0.9897958565244278,0.989645637237675,0.9950801750167608
2016-04-25,0.9969761295450706,0.997004846712247,0.9969174166743962,0.9970946926070038,0.9925845543030466
2016-04-18,0.9969853164920256,0.9970136961317686,0.9969267978817823,0.9968967883042114,0.9919267853632298
2016-04-11,1.025832235295029,1.0207842599635377,1.0258512618490312,1.0259471443190598,1.0231277900146845
2016-04-04,0.9886691182974502,0.9887655840187856,0.9887779620462616,0.9887204554392713,0.9882096682711833
2016-03-28,1.0103579685691073,1.0147365216182398,1.0148687435979518,1.0147466197773984,1.0220615873574637
2016-03-21,0.9931420140768814,0.9930967831009251,0.9930883129123469,0.9930742900261472,0.9948358171369269
2016-03-14,1.015765371508073,1.0158484846066553,1.0159591445898501,1.0107405953336568,1.0136473915256163
2016-03-07,1.0096242829839774,1.0097720151568899,1.0096680306262316,1.009657366830622,1.0121098207042507
2016-02-29,1.0364473041157236,1.0364010584060348,1.0360600989629352,1.0364013092462834,1.0302144060470646
2016-02-22,0.9937095309513826,0.9937281065848342,0.9936961510848096,0.9937211480039942,0.9974722729924169
2016-02-15,1.026614502020137,1.0265009278858972,1.0269164906303234,1.026581501643734,1.0292175099216028
2016-02-08,1.0238428771789223,1.0239153445999385,1.0237181723055457,1.0238873786713738,1.0324379945273559
2016-02-01,0.9563134883371046,0.9564516989641509,0.9563042028018681,0.9563760372919401,0.9372579964612315
2016-01-25,1.0334653267326737,1.0333332878787878,1.0334367459496725,1.0333621875901875,1.0235876704938023
2016-01-18,0.997826496782721,0.9978832929828134,0.9979360165118679,0.9979263809807822,1.006986088103237
2016-01-11,0.9781600124406644,0.9782576249333294,0.9781292388334202,0.9781395915786923,0.9737608751455613
2016-01-04,0.956023705765405,0.9560237562779448,0.9562419240669239,0.9560978558290123,0.9561419818594686
2015-12-28,0.979193034195766,0.9792301304454427,0.9792060491493385,0.9791655831882606,0.9772974940556212
2015-12-21,1.0174889543446246,1.0176130756994073,1.0176338243785241,1.017659650816001,1.0156798010640065
2015-12-14,1.0000000000000002,0.9914780527667487,0.9686335413467845,0.994342453061793,0.992675297698676
2015-12-07,0.9686162279380802,0.9738775782312926,0.9739866916519452,0.9739057913009201,0.9727467398066754
2015-11-30,0.9989312967390684,0.9989127208776102,0.9990934119069204,0.9988058979346561,0.9968039595170451
2015-11-23,0.9973351927991615,0.9974244949474512,0.9972875226039783,0.9974108021469068,0.9959328204408989
2015-11-16,1.0167991326445245,1.0168159055761858,1.016855623142641,1.0168500707313974,1.0231590193595077
2015-11-09,0.9882185112459835,0.9884196324681298,0.9884884270517071,0.9883424924801195,0.983451939796229
2015-11-02,0.9887045534768796,0.9886853984020852,0.9886193168199855,0.9887819277642985,0.9878713655804425
2015-10-26,1.016140639029435,1.016151109119932,1.0161289709029526,1.0160514853093034,1.020448412556054
2015-10-19,1.0184474520547944,1.0185416833176486,1.018598978214444,1.0185865203475202,1.017150136523442
2015-10-12,1.0082873113865065,1.0082935621070224,1.0081249374999994,1.008215200595597,1.010322599078341
2015-10-05,1.0157126826732639,1.0157052824713697,1.0158730158730158,1.0157068280120696,1.0145876002508396
2015-09-28,1.0563129409936192,1.050862699148906,1.055983908816628,1.056282073996937,1.0556761873375642
2015-09-21,0.9514946785390991,0.9570649476890428,0.9573170731707317,0.956998715237878,0.9469059657167336
2015-09-14,1.0071955688847647,1.0073774341404933,1.0071105039718646,1.002265460321924,1.005451146514076
2015-09-07,0.9922961294194638,0.9922491601047557,0.9923027902501601,0.9922149229895263,0.9955090193770402
2015-08-31,0.9988739113902765,0.9989962718381497,0.9990388016353348,0.9990140869863722,1.0024385293108509
2015-08-24,1.042253521953316,1.042295528782213,1.0420700486787964,1.0421827725077597,1.0457042173401336
2015-08-17,0.9009516601708966,0.9006596190515598,0.9010228398903224,0.9008587499313067,0.8973772065239005
2015-08-10,0.9998238237885464,0.9999999999999999,0.9999999999999998,0.9998971463854918,1.0021168107623355
2015-08-03,1.0035367109378728,1.0036477169811289,1.0036232790949058,1.003663979789782,0.999471050785066
2015-07-27,1.0148958719508996,1.0149457973399152,1.0147058828034892,1.014873766472465,1.0159412317413137
2015-07-20,0.9715780809617466,0.9716227277277574,0.9717177433760046,0.9717048447837149,0.9716324916747736
2015-07-13,1.0137881916210005,1.0137762964103687,1.0138846660463425,1.0136703323083722,1.021692691262706
2015-07-06,1.015072671810515,1.0152200877553819,1.015323321626622,1.0152936317344339,1.0160795669766778
2015-06-29,1.0057751308428082,0.9998628735984955,1.0055469952065639,1.005741661520052,1.00948378590247
2015-06-22,0.9653309768177358,0.9698178828589005,0.9698147629950619,0.9698084086845468,0.9675313911251595
2015-06-15,1.0184528208223418,1.0185536711025824,1.018569285757643,1.0140910791798738,1.0183287684338267
2015-06-08,1.0028469750383102,1.0028520848642704,1.0027472529149728,1.0029095339382268,1.001439661687961
2015-06-01,0.9851008235775782,0.985148501074351,0.9852630977443609,0.9850555401251627,0.9861579764386149
2015-05-25,1.0040478528687082,1.00403003750591,1.0039251510846967,1.0040080057345047,1.0037406306330716
2015-05-18,0.9885177453027142,0.9887103335275558,0.9886566865671641,0.9887212265536635,0.989774294961666
2015-05-11,1.011971848802321,1.011962351828969,1.0120846532981664,1.0118753750385487,1.0141248167352048
2015-05-04,0.9964912105263158,0.9965175196079551,0.9963876280437196,0.9965674573844207,0.9964368252906323
2015-04-27,1.002814919071077,1.0028207791600043,1.003019384149136,1.0028257449795819,0.9941551894111795
2015-04-20,1.0040628686793345,1.0041812517423963,1.0042449666464526,1.0041789041512779,1.006058446294698
2015-04-13,1.0039014364940846,1.0037909287328604,1.003651825817047,1.0038324409100927,1.0012488849464567
2015-04-06,1.0060660125970742,1.0025791096125725,1.0061237293325171,1.0061486737293799,1.0055614816806069
2015-03-30,0.9975084534171286,0.9932587297629428,0.9975564448652138,0.9975569134640578,0.9971377460773616
2015-03-23,0.9870015633233794,0.9917100816725486,0.9918207810857792,0.9917517732086147,0.987632579068289
2015-03-16,1.0111900712467154,1.0112223095081436,1.011335754023767,1.0063291192760198,1.0141551153170556
2015-03-09,1.0012448692868579,1.0013538857114288,1.001227024615155,1.0012986338709324,1.0012558126567703
2015-03-02,0.9825266468635332,0.982572874353409,0.9825195298372513,0.9825447959874115,0.982895485503359
2015-02-23,1.0040350877192983,1.004006878429002,1.0042372577410028,1.0040483447988537,1.006924698153409
2015-02-16,1.0047593865679534,1.0048315795240483,1.0045607176819924,1.0047885894983772,1.0111310410928
2015-02-09,1.0269731706381906,1.0270158362364232,1.0271704871955023,1.0270227437221764,1.032246145890403
2015-02-02,1.01376399288809,1.0136929299986028,1.0136119025007917,1.0136149658406408,1.0101085926659898
2015-01-26,0.9825099708350158,0.9824296769369848,0.9825815873977237,0.9825670348808934,0.9868833736027459
2015-01-19,1.0172413609684516,1.0173159751806176,1.0170832326136277,1.017196994166999,1.0232513979867146
2015-01-12,0.9972563013446605,0.9973537327010973,0.9974755444154135,0.9973818326705371,0.9994332514641978
2015-01-05,1.0040403488697827,1.0040553907410044,1.0041192016514322,1.0040774451637826,1.0039832889987994
2014-12-29,0.9669685674486137,0.966874026052921,0.9666155303757714,0.9668032873469735,0.9664528316489979
2014-12-22,1.005894980350125,1.0059847934977475,1.0061633588239336,1.0060532691631456,1.0064575275561345
2014-12-15,1.0449878663431025,1.0373923223906174,1.025600569709247,1.0394900936428502,1.0377178058587018
2014-12-08,0.9615868059879161,0.9660578248901606,0.9661068396946566,0.9660430963051607,0.9704570791527313
2014-12-01,1.003783765765766,1.0038314038360314,1.0039853158793781,1.00384006300347,1.0
2014-11-24,0.9926667859059203,0.99266502339045,0.9926962266373637,0.9926893263707572,0.990248426504082
2014-11-17,1.0141483581689033,1.014189379484192,1.0141974991236113,1.0141933741163351,1.0193172918229558
2014-11-10,1.0019992911668483,1.0020705962984378,1.0021651715332403,1.0020165835065105,1.0022556202583528
2014-11-03,1.0110253954805364,1.011025819650361,1.01094440275172,1.0110526716640016,1.006051437101902
2014-10-27,1.0287333826565828,1.028862766066381,1.028626568028305,1.028757559516008,1.0301967453654104
2014-10-20,1.0303857031554342,1.030329976643289,1.0304938680808748,1.030370220890972,1.0332126006441222
2014-10-13,1.0158290262004546,1.0157799065858142,1.015483036535949,1.0157712068479072,1.0258104480693786
2014-10-06,0.954485364410097,0.954662896183482,0.9546914538980895,0.9546131588307157,0.9488636177730481
2014-09-29,0.9936198162203074,0.9890733079456036,0.9939317149131817,0.9936434710492777,0.9920310983084333
2014-09-22,0.9874004078673261,0.992116035366972,0.9920785802306268,0.9921170110675546,0.9947795824675253
2014-09-15,1.0054024031296571,1.0053785844195728,1.00509550955414,1.0008161978655714,1.0017431725403223
2014-09-08,0.9915035277337187,0.9917181917944466,0.9917877447883765,0.9916904495581884,0.986246475119254
2014-09-01,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999999,0.9967630997715153
2014-08-25,1.0025925740740742,1.002674102631635,1.0028508077288565,1.002596678303597,1.0038226299694188
2014-08-18,1.0137037732307115,1.0136967763559297,1.0134831460674159,1.0137098980956434,1.014346606655812
2014-08-11,1.0185468645993667,1.0184538796861378,1.0186396337475472,1.0184875621616007,1.021790847860539
2014-08-04,0.9996177178899079,0.9997095293265271,0.9996730957829354,0.999776585885899,1.0027810885975366
2014-07-28,0.9801423570599036,0.9802077895397496,0.9801346036569883,0.9800788146887105,0.9845491690876363
2014-07-21,1.0026295829215033,1.0027127640960485,1.0025698683768027,1.0026889371165875,1.0035328752986679
2014-07-14,0.9984996624156037,0.998431917364735,0.9983963758819755,0.9984658429254792,0.9920171341118158
2014-07-07,1.0001875633054291,1.0001426147724921,1.0003208213025347,1.0001643961018063,0.9996107434875295
2014-06-30,1.0090857274622096,1.004583199656259,1.0090644548094678,1.0091245588771272,1.0088356764186137
2014-06-23,0.9947279421064216,0.9991414281257051,0.9993529278550632,0.9991159567071121,1.0063228412107719
2014-06-16,1.0129696929238987,1.0130471725262176,1.012778505897772,1.0087504571257437,1.0077658301918393
2014-06-09,0.9933687190861827,0.9933755906285832,0.9934896156734901,0.9934661796190636,0.992294013193163
2014-06-02,1.0142197921940856,1.014166802772502,1.0141960378277968,1.0140940538849805,1.0146351240049094
2014-05-26,1.007160886671604,1.0072079726151233,1.0069814162234045,1.0072393983059713,1.0048348510240703
2014-05-19,1.0143305656523471,1.0146269104477612,1.0145025295109613,1.0145168637509574,1.0209790214105106
2014-05-12,0.9945333464558112,0.9945078969344856,0.9946327069652032,0.9945785708971885,0.997128814484365
2014-05-05,1.0072763621347636,1.0073266450654894,1.007434910442717,1.0072425992570981,1.0043254171848695
2014-04-28,1.0083283363077538,1.0082917983328266,1.0081771720613286,1.0082879799351796,1.0193155150259183
2014-04-21,0.9988116063057396,0.9989457831642836,0.9989789312109917,0.9988999999745268,0.9933263817867283
2014-04-14,1.0226859028293682,1.0224822906534556,1.022624399582318,1.0226155462053033,1.0267665947159186
2014-04-07,0.9925612588435357,0.992814524212535,0.9927435731602083,0.9926539729042319,0.9917180080696538
2014-03-31,0.9857313314651477,0.9813953794029893,0.9856948233755171,0.9856919369260287,0.9787985662274252
2014-03-24,1.004378921004024,1.0083207869386017,1.0082417579587308,1.0083528506136599,1.0008321406282503
2014-03-17,0.9992045147017605,0.9993952071272333,0.9993137268124135,0.9950595409172996,0.9856469140865287
2014-03-10,0.9907388965517241,0.9905646543611496,0.9908194151649098,0.9906149811970572,0.9894501726628082
2014-03-03,1.0174418400673249,1.0176801704362117,1.017295053614666,1.017517083396601,1.0129469995889848
2014-02-24,0.9993989380885597,0.9992384557271731,0.9993086761147596,0.9993559660534664,0.9991786242468453
2014-02-17,1.0040233555426143,1.0041291482509427,1.004165255264327,1.0041152085556069,1.0039167802068352
2014-02-10,1.0234712579781753,1.023638039705103,1.0238095246556334,1.023588958750287,1.0257982020342942
2014-02-03,1.0342845194694321,1.0341589930386919,1.0341786120609562,1.0341651063020088,1.0420890250751647
2014-01-27,0.9777222564589269,0.9778376120892074,0.9777218469277756,0.9778494495484761,0.9799179447221347
2014-01-20,0.966398350776693,0.9664932226668724,0.9663194779972042,0.9663628291732521,0.9645907712805988
2014-01-13,1.0136651440682267,1.0134905105749887,1.0137275255191835,1.013590027690528,1.0219241805023414
2014-01-06,0.9961397400215414,0.9962922139830583,0.9961430575035063,0.9962589666125524,0.9961832061068701
2013-12-30,0.9925388384754991,0.9924869979686141,0.9926905673512009,0.992456394078234,0.990132248790001
2013-12-23,1.00751724893301,1.0075698745139872,1.0073632538569424,1.0074812671592597,1.005276487858242
2013-12-16,1.023497629444791,1.023399256916996,1.0236898412171629,1.0182587914725072,1.0244324540540541
2013-12-09,0.9834355425997734,0.9832115347983358,0.9714086820083684,0.9882886771732271,0.9918507185963819
2013-12-02,1.0045193508627774,1.004528435282192,1.00490536072511,1.004622156302831,1.0066925949913643
2013-11-25,0.9995893018564825,0.9995317777430935,0.9996498073432506,0.999519997594288,1.0049902364938161
2013-11-18,1.0064063237529723,1.006598554388105,1.0063446596283163,1.0065221452146178,1.0045771359072115
2013-11-11,1.0117080697592278,1.0116020982708867,1.0117689011494686,1.011669129286925,1.0121332224957766
2013-11-04,1.0031460151006708,1.003188727627731,1.002861301962135,1.0030641011242107,0.9942970388243035
2013-10-28,1.0033670033670032,1.0035200160000002,1.0035893035323296,1.0035052702570242,1.001097913897718
2013-10-21,1.0099893944737386,1.010019376050107,1.010152320522118,1.0100627116571619,1.0088613648396403
2013-10-14,1.0203859895817393,1.0204485821314082,1.0203477239974943,1.020344822032861,1.0231187675230904
2013-10-07,1.020810339641813,1.020875369667496,1.0207704305135952,1.020833340072895,1.0156537756826374
2013-09-30,0.9969101082120921,0.9919839847698066,0.9969879893444277,0.9970326023214396,0.9974741675654228
2013-09-23,0.9843580704835558,0.9886082384018491,0.9884628958517715,0.9884588536828559,0.9933850136861313
2013-09-16,1.002395492264612,1.0026485681178616,1.0026120150228361,0.9979637797504467,1.0071215485210558
2013-09-09,1.015929136815727,1.0158062718041654,1.0159211529917045,1.0159027213665688,1.0109149556220398
2013-09-02,1.0198556182310472,1.0198936714132452,1.0201081972115933,1.0198444695339615,1.025238119047619
2013-08-26,0.9901698387028524,0.9903192936426748,0.9900459421881338,0.9902075984557592,0.9936124911284597
2013-08-19,1.0067476159862263,1.0066677891377056,1.0069390899406674,1.0067033975630022,1.0117281237847804
2013-08-12,0.975000020833334,0.9749958334723844,0.974821496624521,0.9750096498142978,0.9779962083802384
2013-08-05,0.9904430280094912,0.9904243354796105,0.9906924798699747,0.990416900850934,0.9895761635198594
2013-07-29,1.0132042696567845,1.0133846411243097,1.0132026027913996,1.0133119421221866,1.0198439867779834
2013-07-22,0.9940931961079239,0.9940129553631638,0.9940007499062617,0.9940548932965814,0.9969383654483837
2013-07-15,1.0079382803941908,1.0080469234519054,1.0079365460293483,1.0079252321119572,1.0037825059995864
2013-07-08,1.0257859992261025,1.0256190165061898,1.0259789830950374,1.0257765626085282,1.0271976444876154
2013-07-01,1.0160882792961743,1.0116541655364701,1.016154531763378,1.0163230206328686,1.0152859710235211
2013-06-24,1.0225616691553858,1.0271574231345826,1.027114529628269,1.0271146194685439,1.0294415974902742
2013-06-17,0.9598465391452048,0.9598696628387985,0.9599844211344211,0.9553753563533879,0.9553831253451442
2013-06-10,0.9979739755954066,0.9981171344785049,0.9980612253562923,0.9980921513157895,0.9970986702829141
2013-06-03,1.0020301375127394,1.002058301922098,1.0019425407925409,1.0019114955284394,0.9997583272844655
2013-05-27,0.988405885770608,0.9886382569333854,0.988479224712779,0.9885963774262045,0.9854692472606005
2013-05-20,0.9966666222222221,0.9964515207840489,0.996555759531411,0.9965582311657177,0.9922004019806098
2013-05-13,1.0204082095423226,1.0205207442482926,1.0207030859374997,1.0204772108870992,1.0129279626526213
2013-05-06,1.011004103874464,1.0111596167797599,1.0110584518167456,1.0111229492387113,1.0130972592772256
2013-04-29,1.0153631288492349,1.0152238620915608,1.015236527055472,1.0151691046584956,1.0230769484634479
2013-04-22,1.0199430204165005,1.0200433546398815,1.0200408989758323,1.0201234749835302,1.0205114448968626
2013-04-15,1.006692136711281,1.0067261045892058,1.006587072598309,1.006565642335205,1.0025387916359174
2013-04-08,0.9931165204577137,0.9931395376988544,0.9930499588327867,0.9933392980871679,0.9929417944513129
2013-04-01,1.0011881891070251,0.9965814502849425,1.0012279574293903,1.0011113704166745,1.0002520927887042
2013-03-25,1.0028599381043837,1.0070665520396185,1.0070074196207748,1.0072058135272728,1.0058331219883334
2013-03-18,0.999761686924906,0.9998188043511087,1.0,0.9952653319616115,0.9977226720647774
2013-03-11,0.9976230330401714,0.9978308206796819,0.9979432742880822,0.9977768028654047,0.9957168303279627
