Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,95.459999,95.459999,95.459999,95.459999,94.446251,0
2018-11-13,95.320000,95.320000,95.320000,95.320000,94.307732,0
2018-11-14,94.620003,94.620003,94.620003,94.620003,93.615173,0
2018-11-15,95.660004,95.660004,95.660004,95.660004,94.644127,0
2018-11-16,95.879997,95.879997,95.879997,95.879997,94.861786,0
2018-11-19,94.279999,94.279999,94.279999,94.279999,93.278786,0
2018-11-20,92.580002,92.580002,92.580002,92.580002,91.596840,0
2018-11-21,92.870003,92.870003,92.870003,92.870003,91.883759,0
2018-11-23,92.260002,92.260002,92.260002,92.260002,91.280235,0
2018-11-26,93.709999,93.709999,93.709999,93.709999,92.714828,0
2018-11-27,94.010002,94.010002,94.010002,94.010002,93.011658,0
2018-11-28,96.180000,96.180000,96.180000,96.180000,95.158607,0
2018-11-29,95.989998,95.989998,95.989998,95.989998,94.970619,0
2018-11-30,96.790001,96.790001,96.790001,96.790001,95.762131,0
2018-12-03,97.849998,97.849998,97.849998,97.849998,96.810867,0
2018-12-04,94.690002,94.690002,94.690002,94.690002,93.684425,0
2018-12-06,94.580002,94.580002,94.580002,94.580002,93.575600,0
2018-12-07,92.389999,92.389999,92.389999,92.389999,91.408852,0
2018-12-10,92.550003,92.550003,92.550003,92.550003,91.567162,0
2018-12-11,92.519997,92.519997,92.519997,92.519997,91.537476,0
2018-12-12,93.019997,93.019997,93.019997,93.019997,92.032158,0
2018-12-13,93.019997,93.019997,93.019997,93.019997,92.032158,0
2018-12-14,90.379997,90.379997,90.379997,90.379997,90.269318,0
2018-12-17,88.510002,88.510002,88.510002,88.510002,88.401611,0
2018-12-18,88.519997,88.519997,88.519997,88.519997,88.411598,0
2018-12-19,87.169998,87.169998,87.169998,87.169998,87.063255,0
2018-12-20,85.800003,85.800003,85.800003,85.800003,85.694931,0
2018-12-21,84.029999,84.029999,84.029999,84.029999,83.927101,0
2018-12-24,81.760002,81.760002,81.760002,81.760002,81.659882,0
2018-12-26,85.809998,85.809998,85.809998,85.809998,85.704918,0
2018-12-27,86.559998,86.559998,86.559998,86.559998,86.453995,0
2018-12-28,86.360001,86.360001,86.360001,86.360001,86.360001,0
2018-12-31,87.099998,87.099998,87.099998,87.099998,87.099998,0
2019-01-02,87.209999,87.209999,87.209999,87.209999,87.209999,0
2019-01-03,85.070000,85.070000,85.070000,85.070000,85.070000,0
2019-01-04,87.989998,87.989998,87.989998,87.989998,87.989998,0
2019-01-07,88.610001,88.610001,88.610001,88.610001,88.610001,0
2019-01-08,89.470001,89.470001,89.470001,89.470001,89.470001,0
2019-01-09,89.870003,89.870003,89.870003,89.870003,89.870003,0
2019-01-10,90.269997,90.269997,90.269997,90.269997,90.269997,0
2019-01-11,90.260002,90.260002,90.260002,90.260002,90.260002,0
2019-01-14,89.800003,89.800003,89.800003,89.800003,89.800003,0
2019-01-15,90.760002,90.760002,90.760002,90.760002,90.760002,0
2019-01-16,90.959999,90.959999,90.959999,90.959999,90.959999,0
2019-01-17,91.660004,91.660004,91.660004,91.660004,91.660004,0
2019-01-18,92.879997,92.879997,92.879997,92.879997,92.879997,0
2019-01-22,91.559998,91.559998,91.559998,91.559998,91.559998,0
2019-01-23,91.769997,91.769997,91.769997,91.769997,91.769997,0
2019-01-24,91.889999,91.889999,91.889999,91.889999,91.889999,0
2019-01-25,92.680000,92.680000,92.680000,92.680000,92.680000,0
2019-01-28,91.949997,91.949997,91.949997,91.949997,91.949997,0
2019-01-29,91.820000,91.820000,91.820000,91.820000,91.820000,0
2019-01-30,93.260002,93.260002,93.260002,93.260002,93.260002,0
2019-01-31,94.080002,94.080002,94.080002,94.080002,94.080002,0
2019-02-01,94.180000,94.180000,94.180000,94.180000,94.180000,0
