Date,Open,High,Low,Close,Adj Close,Volume
1990-03-30,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-02,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-03,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-04,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-05,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-06,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-09,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-10,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-11,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-12,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-16,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-17,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-18,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-19,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-20,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-23,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-24,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-25,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-26,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-27,10.000000,10.000000,10.000000,10.000000,5.455551,0
1990-04-30,9.830000,9.830000,9.830000,9.830000,5.362809,0
1990-05-01,9.870000,9.870000,9.870000,9.870000,5.384630,0
1990-05-02,9.950000,9.950000,9.950000,9.950000,5.428274,0
1990-05-03,9.980000,9.980000,9.980000,9.980000,5.444639,0
1990-05-04,10.070000,10.070000,10.070000,10.070000,5.493741,0
1990-05-07,10.140000,10.140000,10.140000,10.140000,5.531929,0
1990-05-08,10.190000,10.190000,10.190000,10.190000,5.559206,0
1990-05-09,10.210000,10.210000,10.210000,10.210000,5.570119,0
1990-05-10,10.240000,10.240000,10.240000,10.240000,5.586486,0
1990-05-11,10.500000,10.500000,10.500000,10.500000,5.728327,0
1990-05-14,10.570000,10.570000,10.570000,10.570000,5.766518,0
1990-05-15,10.550000,10.550000,10.550000,10.550000,5.755610,0
1990-05-16,10.550000,10.550000,10.550000,10.550000,5.755610,0
1990-05-17,10.570000,10.570000,10.570000,10.570000,5.766518,0
1990-05-18,10.570000,10.570000,10.570000,10.570000,5.766518,0
1990-05-21,10.680000,10.680000,10.680000,10.680000,5.826529,0
1990-05-22,10.700000,10.700000,10.700000,10.700000,5.837440,0
1990-05-23,10.720000,10.720000,10.720000,10.720000,5.848352,0
1990-05-24,10.690000,10.690000,10.690000,10.690000,5.831984,0
1990-05-25,10.570000,10.570000,10.570000,10.570000,5.766518,0
1990-05-29,10.750000,10.750000,10.750000,10.750000,5.864717,0
1990-05-30,10.760000,10.760000,10.760000,10.760000,5.870174,0
1990-05-31,10.770000,10.770000,10.770000,10.770000,5.875632,0
1990-06-01,10.830000,10.830000,10.830000,10.830000,5.908363,0
1990-06-04,10.960000,10.960000,10.960000,10.960000,5.979290,0
1990-06-05,10.940000,10.940000,10.940000,10.940000,5.968371,0
1990-06-06,10.880000,10.880000,10.880000,10.880000,5.935640,0
1990-06-07,10.830000,10.830000,10.830000,10.830000,5.908363,0
1990-06-08,10.700000,10.700000,10.700000,10.700000,5.837440,0
1990-06-11,10.790000,10.790000,10.790000,10.790000,5.886540,0
1990-06-12,10.910000,10.910000,10.910000,10.910000,5.952011,0
1990-06-13,10.880000,10.880000,10.880000,10.880000,5.935640,0
1990-06-14,10.820000,10.820000,10.820000,10.820000,5.902905,0
1990-06-15,10.820000,10.820000,10.820000,10.820000,5.902905,0
1990-06-18,10.650000,10.650000,10.650000,10.650000,5.810164,0
1990-06-19,10.700000,10.700000,10.700000,10.700000,5.837440,0
1990-06-20,10.720000,10.720000,10.720000,10.720000,5.848352,0
1990-06-21,10.760000,10.760000,10.760000,10.760000,5.870174,0
1990-06-22,10.610000,10.610000,10.610000,10.610000,5.788342,0
1990-06-25,10.540000,10.540000,10.540000,10.540000,5.750154,0
1990-06-26,10.530000,10.530000,10.530000,10.530000,5.744698,0
1990-06-27,10.610000,10.610000,10.610000,10.610000,5.788342,0
1990-06-28,10.680000,10.680000,10.680000,10.680000,5.826529,0
1990-06-29,10.680000,10.680000,10.680000,10.680000,5.826529,0
1990-07-02,10.630000,10.630000,10.630000,10.630000,5.859601,0
1990-07-03,10.650000,10.650000,10.650000,10.650000,5.870630,0
1990-07-05,10.530000,10.530000,10.530000,10.530000,5.804480,0
1990-07-06,10.600000,10.600000,10.600000,10.600000,5.843068,0
1990-07-09,10.610000,10.610000,10.610000,10.610000,5.848580,0
1990-07-10,10.510000,10.510000,10.510000,10.510000,5.793458,0
1990-07-11,10.650000,10.650000,10.650000,10.650000,5.870630,0
1990-07-12,10.770000,10.770000,10.770000,10.770000,5.936778,0
1990-07-13,10.820000,10.820000,10.820000,10.820000,5.964335,0
1990-07-16,10.880000,10.880000,10.880000,10.880000,5.997411,0
1990-07-17,10.840000,10.840000,10.840000,10.840000,5.975363,0
1990-07-18,10.760000,10.760000,10.760000,10.760000,5.931263,0
1990-07-19,10.790000,10.790000,10.790000,10.790000,5.947799,0
1990-07-20,10.680000,10.680000,10.680000,10.680000,5.887166,0
1990-07-23,10.490000,10.490000,10.490000,10.490000,5.782430,0
1990-07-24,10.510000,10.510000,10.510000,10.510000,5.793458,0
1990-07-25,10.550000,10.550000,10.550000,10.550000,5.815508,0
1990-07-26,10.510000,10.510000,10.510000,10.510000,5.793458,0
1990-07-27,10.440000,10.440000,10.440000,10.440000,5.754870,0
1990-07-30,10.510000,10.510000,10.510000,10.510000,5.793458,0
1990-07-31,10.530000,10.530000,10.530000,10.530000,5.804480,0
1990-08-01,10.520000,10.520000,10.520000,10.520000,5.798968,0
1990-08-02,10.410000,10.410000,10.410000,10.410000,5.738336,0
1990-08-03,10.220000,10.220000,10.220000,10.220000,5.633598,0
1990-08-06,9.930000,9.930000,9.930000,9.930000,5.473741,0
1990-08-07,9.950000,9.950000,9.950000,9.950000,5.484765,0
1990-08-08,10.040000,10.040000,10.040000,10.040000,5.534376,0
1990-08-09,10.090000,10.090000,10.090000,10.090000,5.561937,0
1990-08-10,9.970000,9.970000,9.970000,9.970000,5.495788,0
1990-08-13,10.060000,10.060000,10.060000,10.060000,5.545403,0
1990-08-14,10.060000,10.060000,10.060000,10.060000,5.545403,0
1990-08-15,10.080000,10.080000,10.080000,10.080000,5.556425,0
1990-08-16,9.860000,9.860000,9.860000,9.860000,5.435154,0
1990-08-17,9.750000,9.750000,9.750000,9.750000,5.374517,0
1990-08-20,9.760000,9.760000,9.760000,9.760000,5.380034,0
1990-08-21,9.610000,9.610000,9.610000,9.610000,5.297345,0
1990-08-22,9.450000,9.450000,9.450000,9.450000,5.209148,0
1990-08-23,9.250000,9.250000,9.250000,9.250000,5.098903,0
1990-08-24,9.340000,9.340000,9.340000,9.340000,5.148515,0
1990-08-27,9.570000,9.570000,9.570000,9.570000,5.275296,0
1990-08-28,9.580000,9.580000,9.580000,9.580000,5.280810,0
1990-08-29,9.640000,9.640000,9.640000,9.640000,5.313883,0
1990-08-30,9.490000,9.490000,9.490000,9.490000,5.231198,0
1990-08-31,9.610000,9.610000,9.610000,9.610000,5.297345,0
1990-09-04,9.650000,9.650000,9.650000,9.650000,5.319393,0
1990-09-05,9.680000,9.680000,9.680000,9.680000,5.335933,0
1990-09-06,9.560000,9.560000,9.560000,9.560000,5.269784,0
1990-09-07,9.650000,9.650000,9.650000,9.650000,5.319393,0
1990-09-10,9.600000,9.600000,9.600000,9.600000,5.291836,0
1990-09-11,9.590000,9.590000,9.590000,9.590000,5.286321,0
1990-09-12,9.620000,9.620000,9.620000,9.620000,5.302859,0
1990-09-13,9.510000,9.510000,9.510000,9.510000,5.242219,0
1990-09-14,9.450000,9.450000,9.450000,9.450000,5.209148,0
1990-09-17,9.490000,9.490000,9.490000,9.490000,5.231198,0
1990-09-18,9.520000,9.520000,9.520000,9.520000,5.247734,0
1990-09-19,9.460000,9.460000,9.460000,9.460000,5.214664,0
1990-09-20,9.320000,9.320000,9.320000,9.320000,5.137490,0
1990-09-21,9.320000,9.320000,9.320000,9.320000,5.137490,0
1990-09-24,9.120000,9.120000,9.120000,9.120000,5.027240,0
1990-09-25,9.230000,9.230000,9.230000,9.230000,5.087876,0
1990-09-26,9.050000,9.050000,9.050000,9.050000,5.043293,0
1990-09-27,8.930000,8.930000,8.930000,8.930000,4.976423,0
1990-09-28,9.070000,9.070000,9.070000,9.070000,5.054440,0
1990-10-01,9.340000,9.340000,9.340000,9.340000,5.204906,0
1990-10-02,9.330000,9.330000,9.330000,9.330000,5.199331,0
1990-10-03,9.220000,9.220000,9.220000,9.220000,5.138031,0
1990-10-04,9.260000,9.260000,9.260000,9.260000,5.160323,0
1990-10-05,9.240000,9.240000,9.240000,9.240000,5.149177,0
1990-10-08,9.300000,9.300000,9.300000,9.300000,5.182612,0
1990-10-09,9.040000,9.040000,9.040000,9.040000,5.037724,0
1990-10-10,8.920000,8.920000,8.920000,8.920000,4.970851,0
1990-10-11,8.780000,8.780000,8.780000,8.780000,4.892833,0
1990-10-12,8.910000,8.910000,8.910000,8.910000,4.965278,0
1990-10-15,9.020000,9.020000,9.020000,9.020000,5.026578,0
1990-10-16,8.890000,8.890000,8.890000,8.890000,4.954134,0
1990-10-17,8.880000,8.880000,8.880000,8.880000,4.948557,0
1990-10-18,9.090000,9.090000,9.090000,9.090000,5.065589,0
1990-10-19,9.280000,9.280000,9.280000,9.280000,5.171466,0
1990-10-22,9.340000,9.340000,9.340000,9.340000,5.204906,0
1990-10-23,9.280000,9.280000,9.280000,9.280000,5.171466,0
1990-10-24,9.290000,9.290000,9.290000,9.290000,5.177038,0
1990-10-25,9.220000,9.220000,9.220000,9.220000,5.138031,0
1990-10-26,9.060000,9.060000,9.060000,9.060000,5.048867,0
1990-10-29,8.990000,8.990000,8.990000,8.990000,5.009861,0
1990-10-30,9.060000,9.060000,9.060000,9.060000,5.048867,0
1990-10-31,9.060000,9.060000,9.060000,9.060000,5.048867,0
1990-11-01,9.150000,9.150000,9.150000,9.150000,5.099024,0
1990-11-02,9.280000,9.280000,9.280000,9.280000,5.171466,0
1990-11-05,9.370000,9.370000,9.370000,9.370000,5.221622,0
1990-11-06,9.280000,9.280000,9.280000,9.280000,5.171466,0
1990-11-07,9.120000,9.120000,9.120000,9.120000,5.082303,0
1990-11-08,9.170000,9.170000,9.170000,9.170000,5.110168,0
