Date,Open,High,Low,Close,Adj Close,Volume
1989-09-28,10.000000,10.000000,10.000000,10.000000,1.832213,0
1989-09-29,10.000000,10.000000,10.000000,10.000000,1.832762,0
1989-10-02,10.020000,10.020000,10.020000,10.020000,1.836429,0
1989-10-03,10.080000,10.080000,10.080000,10.080000,1.847424,0
1989-10-04,10.090000,10.090000,10.090000,10.090000,1.849258,0
1989-10-05,10.140000,10.140000,10.140000,10.140000,1.858421,0
1989-10-06,10.200000,10.200000,10.200000,10.200000,1.869418,0
1989-10-09,10.220000,10.220000,10.220000,10.220000,1.873083,0
1989-10-10,10.200000,10.200000,10.200000,10.200000,1.869418,0
1989-10-11,10.190000,10.190000,10.190000,10.190000,1.867585,0
1989-10-12,10.200000,10.200000,10.200000,10.200000,1.869418,0
1989-10-13,10.310000,10.310000,10.310000,10.310000,1.889578,0
1989-10-16,10.260000,10.260000,10.260000,10.260000,1.880413,0
1989-10-17,10.240000,10.240000,10.240000,10.240000,1.876748,0
1989-10-18,10.210000,10.210000,10.210000,10.210000,1.871251,0
1989-10-19,10.250000,10.250000,10.250000,10.250000,1.878582,0
1989-10-20,10.240000,10.240000,10.240000,10.240000,1.876748,0
1989-10-23,10.270000,10.270000,10.270000,10.270000,1.882250,0
1989-10-24,10.310000,10.310000,10.310000,10.310000,1.889578,0
1989-10-25,10.300000,10.300000,10.300000,10.300000,1.887746,0
1989-10-26,10.280000,10.280000,10.280000,10.280000,1.884081,0
1989-10-27,10.230000,10.230000,10.230000,10.230000,1.874916,0
1989-10-30,10.250000,10.250000,10.250000,10.250000,1.878582,0
1989-10-31,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-01,10.300000,10.300000,10.300000,10.300000,1.900354,0
1989-11-02,10.310000,10.310000,10.310000,10.310000,1.902198,0
1989-11-03,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-06,10.230000,10.230000,10.230000,10.230000,1.887436,0
1989-11-07,10.300000,10.300000,10.300000,10.300000,1.900354,0
1989-11-08,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-09,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-10,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-13,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-14,10.290000,10.290000,10.290000,10.290000,1.898507,0
1989-11-15,10.320000,10.320000,10.320000,10.320000,1.904044,0
1989-11-16,10.310000,10.310000,10.310000,10.310000,1.902198,0
1989-11-17,10.260000,10.260000,10.260000,10.260000,1.892973,0
1989-11-20,10.270000,10.270000,10.270000,10.270000,1.894819,0
1989-11-21,10.270000,10.270000,10.270000,10.270000,1.894819,0
1989-11-22,10.290000,10.290000,10.290000,10.290000,1.898507,0
1989-11-24,10.300000,10.300000,10.300000,10.300000,1.900354,0
1989-11-27,10.270000,10.270000,10.270000,10.270000,1.894819,0
1989-11-28,10.280000,10.280000,10.280000,10.280000,1.896662,0
1989-11-29,10.250000,10.250000,10.250000,10.250000,1.891128,0
1989-11-30,10.270000,10.270000,10.270000,10.270000,1.907474,0
1989-12-01,10.290000,10.290000,10.290000,10.290000,1.911187,0
1989-12-04,10.290000,10.290000,10.290000,10.290000,1.911187,0
1989-12-05,10.290000,10.290000,10.290000,10.290000,1.911187,0
1989-12-06,10.270000,10.270000,10.270000,10.270000,1.907474,0
1989-12-07,10.260000,10.260000,10.260000,10.260000,1.905615,0
1989-12-08,10.280000,10.280000,10.280000,10.280000,1.909329,0
1989-12-11,10.270000,10.270000,10.270000,10.270000,1.907474,0
1989-12-12,10.270000,10.270000,10.270000,10.270000,1.907474,0
1989-12-13,10.270000,10.270000,10.270000,10.270000,1.907474,0
1989-12-14,10.300000,10.300000,10.300000,10.300000,1.913044,0
1989-12-15,10.300000,10.300000,10.300000,10.300000,1.913044,0
1989-12-18,10.330000,10.330000,10.330000,10.330000,1.918615,0
1989-12-19,10.310000,10.310000,10.310000,10.310000,1.914901,0
1989-12-20,10.320000,10.320000,10.320000,10.320000,1.916760,0
1989-12-21,10.310000,10.310000,10.310000,10.310000,1.914901,0
1989-12-22,10.280000,10.280000,10.280000,10.280000,1.909329,0
1989-12-26,10.200000,10.200000,10.200000,10.200000,1.894472,0
1989-12-27,10.200000,10.200000,10.200000,10.200000,1.894472,0
1989-12-28,10.210000,10.210000,10.210000,10.210000,1.896331,0
1989-12-29,10.200000,10.200000,10.200000,10.200000,1.908114,0
1990-01-02,10.190000,10.190000,10.190000,10.190000,1.906242,0
1990-01-03,10.160000,10.160000,10.160000,10.160000,1.900630,0
1990-01-04,10.170000,10.170000,10.170000,10.170000,1.902502,0
1990-01-05,10.160000,10.160000,10.160000,10.160000,1.900630,0
1990-01-08,10.140000,10.140000,10.140000,10.140000,1.896890,0
1990-01-09,10.140000,10.140000,10.140000,10.140000,1.896890,0
1990-01-10,10.140000,10.140000,10.140000,10.140000,1.896890,0
1990-01-11,10.140000,10.140000,10.140000,10.140000,1.896890,0
1990-01-12,10.100000,10.100000,10.100000,10.100000,1.889406,0
1990-01-15,10.090000,10.090000,10.090000,10.090000,1.887537,0
1990-01-16,10.040000,10.040000,10.040000,10.040000,1.878182,0
1990-01-17,10.040000,10.040000,10.040000,10.040000,1.878182,0
1990-01-18,9.970000,9.970000,9.970000,9.970000,1.865087,0
1990-01-19,10.010000,10.010000,10.010000,10.010000,1.872570,0
1990-01-22,9.990000,9.990000,9.990000,9.990000,1.868828,0
1990-01-23,10.000000,10.000000,10.000000,10.000000,1.870700,0
1990-01-24,9.910000,9.910000,9.910000,9.910000,1.853865,0
1990-01-25,9.890000,9.890000,9.890000,9.890000,1.850121,0
1990-01-26,9.830000,9.830000,9.830000,9.830000,1.838898,0
1990-01-29,9.840000,9.840000,9.840000,9.840000,1.840768,0
1990-01-30,9.820000,9.820000,9.820000,9.820000,1.837026,0
1990-01-31,9.880000,9.880000,9.880000,9.880000,1.861139,0
1990-02-01,9.900000,9.900000,9.900000,9.900000,1.864907,0
1990-02-02,9.850000,9.850000,9.850000,9.850000,1.855487,0
1990-02-05,9.820000,9.820000,9.820000,9.820000,1.849838,0
1990-02-06,9.800000,9.800000,9.800000,9.800000,1.846069,0
1990-02-07,9.800000,9.800000,9.800000,9.800000,1.846069,0
1990-02-08,9.820000,9.820000,9.820000,9.820000,1.849838,0
1990-02-09,9.910000,9.910000,9.910000,9.910000,1.866790,0
1990-02-12,9.880000,9.880000,9.880000,9.880000,1.861139,0
1990-02-13,9.890000,9.890000,9.890000,9.890000,1.863025,0
1990-02-14,9.890000,9.890000,9.890000,9.890000,1.863025,0
1990-02-15,9.840000,9.840000,9.840000,9.840000,1.853603,0
1990-02-16,9.840000,9.840000,9.840000,9.840000,1.853603,0
1990-02-20,9.700000,9.700000,9.700000,9.700000,1.827232,0
1990-02-21,9.690000,9.690000,9.690000,9.690000,1.825349,0
1990-02-22,9.770000,9.770000,9.770000,9.770000,1.840418,0
1990-02-23,9.770000,9.770000,9.770000,9.770000,1.840418,0
1990-02-26,9.820000,9.820000,9.820000,9.820000,1.849838,0
1990-02-27,9.860000,9.860000,9.860000,9.860000,1.857371,0
1990-02-28,9.790000,9.790000,9.790000,9.790000,1.856423,0
1990-03-01,9.730000,9.730000,9.730000,9.730000,1.845047,0
1990-03-02,9.780000,9.780000,9.780000,9.780000,1.854527,0
1990-03-05,9.690000,9.690000,9.690000,9.690000,1.837461,0
1990-03-06,9.730000,9.730000,9.730000,9.730000,1.845047,0
1990-03-07,9.750000,9.750000,9.750000,9.750000,1.848837,0
1990-03-08,9.760000,9.760000,9.760000,9.760000,1.850736,0
1990-03-09,9.700000,9.700000,9.700000,9.700000,1.839357,0
1990-03-12,9.700000,9.700000,9.700000,9.700000,1.839357,0
1990-03-13,9.620000,9.620000,9.620000,9.620000,1.824188,0
1990-03-14,9.710000,9.710000,9.710000,9.710000,1.841253,0
1990-03-15,9.690000,9.690000,9.690000,9.690000,1.837461,0
